cif,a,b,c,alpha,beta,gamma
4500245,10.2422,10.2422,23.343,90.0,90.0,120.0
4500246,10.2272,10.2272,23.3035,90.0,90.0,120.0
4500252,7.329,7.737,26.316,90.0,90.0,90.0
4500256,17.5949,17.5949,22.5436,90.0,90.0,120.0
4500284,15.0183,18.0451,18.8449,90.0,90.0,90.0
4500290,6.673,12.472,14.874,90.0,90.0,90.0
4500325,10.139,17.804,20.01,90.0,90.0,90.0
4500335,7.1495,8.1326,9.5939,90.0,90.0,90.0
4500363,7.4905,12.1161,18.8319,90.0,90.0,90.0
4500396,4.1474,5.8782,27.12,90.0,90.0,90.0
4500412,12.352,12.352,18.238,90.0,90.0,90.0
4500465,11.967,11.967,28.6669,90.0,90.0,90.0
4500482,5.1735,11.294,23.234,90.0,90.0,90.0
4500504,9.253,21.321,23.611,90.0,90.0,90.0
4500522,10.6924,11.6169,22.441,90.0,90.0,90.0
4500534,8.2648,9.6593,10.731,90.0,90.0,90.0
4500552,8.1064,11.207,30.386,90.0,90.0,90.0
4500554,7.0137,11.257,35.392,90.0,90.0,90.0
4500611,8.0374,10.4182,20.2501,90.0,90.0,90.0
4500634,7.1557,9.5708,16.8627,90.0,90.0,90.0
4500639,11.22,13.9277,20.7001,90.0,90.0,90.0
4500703,8.7419,16.651,20.376,90.0,90.0,90.0
4500708,14.453,16.176,19.137,90.0,90.0,90.0
4500717,5.8389,8.3195,16.9691,90.0,90.0,90.0
4500763,11.0981,11.5988,21.6744,90.0,90.0,90.0
4500776,5.5785,8.0336,51.75,90.0,90.0,90.0
4500795,20.0403,20.0403,21.4606,90.0,90.0,90.0
4500802,7.9114,14.2572,29.557,90.0,90.0,90.0
4500807,11.4799,11.4799,14.735,90.0,90.0,120.0
4500819,11.4148,14.8653,20.1672,90.0,90.0,90.0
4500822,9.684,15.716,25.31,90.0,90.0,90.0
4500828,11.9563,20.5225,22.0556,90.0,90.0,90.0
4500851,8.541,11.211,12.244,90.0,90.0,90.0
4500853,8.7492,10.9207,16.3232,90.0,90.0,90.0
4500854,12.5254,13.3074,14.444,90.0,90.0,90.0
4500872,6.574,12.213,31.326,90.0,90.0,90.0
4500882,8.6476,12.7504,15.8872,90.0,90.0,90.0
4500908,17.3726,17.3726,10.0243,90.0,90.0,120.0
4500957,9.3136,13.4391,20.9055,90.0,90.0,90.0
4500972,11.199,11.199,26.231,90.0,90.0,120.0
4500973,7.7286,10.0328,13.4998,90.0,90.0,90.0
4500991,22.266,22.266,22.266,90.0,90.0,90.0
4500993,23.4246,23.4246,21.3264,90.0,90.0,90.0
4500994,22.1014,22.1014,22.1014,90.0,90.0,90.0
4501004,8.1331,14.6556,16.8257,90.0,90.0,90.0
4501013,5.1366,18.822,19.735,90.0,90.0,90.0
4501014,14.6467,14.6467,13.7488,90.0,90.0,90.0
4501122,7.185,12.382,11.119,90.0,90.0,90.0
4501124,5.663,7.2844,10.918,90.0,90.0,90.0
4501143,12.2021,13.483,16.7125,90.0,90.0,90.0
4501193,6.8022,10.412,23.206,90.0,90.0,90.0
4501195,9.4873,11.6908,18.704,90.0,90.0,90.0
4501207,7.1691,13.5819,30.767,90.0,90.0,90.0
4501225,12.529,18.326,19.033,90.0,90.0,90.0
4501231,7.11422,13.5618,25.7091,90.0,90.0,90.0
4501286,9.6188,11.0271,16.9334,90.0,90.0,90.0
4501287,10.022,10.699,16.784,90.0,90.0,90.0
4501311,14.64,20.521,8.322,90.0,90.0,90.0
4501314,6.5568,15.078,20.543,90.0,90.0,90.0
4501426,11.85,13.514,16.725,90.0,90.0,90.0
4501486,10.0245,10.8912,20.7145,90.0,90.0,90.0
4501520,13.956,13.956,13.956,90.0,90.0,90.0
4501570,11.73,16.68,19.55,90.0,90.0,90.0
4501576,11.109,11.109,46.95,90.0,90.0,120.0
4501590,9.736,9.736,7.223,90.0,90.0,120.0
4501606,9.0803,15.1946,17.6866,90.0,90.0,90.0
4501616,5.6058,19.5188,18.5656,90.0,90.0,90.0
4501666,9.2363,12.18,17.9414,90.0,90.0,90.0
4501721,9.5056,13.789,14.2762,90.0,90.0,90.0
4501743,7.487,11.314,13.166,90.0,90.0,90.0
4501745,7.8956,13.3048,17.8998,90.0,90.0,90.0
4501767,8.5958,15.8,18.46,90.0,90.0,90.0
4501784,9.918,14.207,16.545,90.0,90.0,90.0
4501785,9.8325,14.2128,16.3309,90.0,90.0,90.0
4501786,9.8015,14.3329,16.5134,90.0,90.0,90.0
4501789,7.8223,14.476,19.2331,90.0,90.0,90.0
4501805,6.434,12.378,23.51,90.0,90.0,90.0
4501832,8.1449,11.5943,17.4855,90.0,90.0,90.0
4501836,9.549,12.141,26.717,90.0,90.0,90.0
4501837,9.8704,12.1381,26.39,90.0,90.0,90.0
4501844,8.6762,9.0956,28.025,90.0,90.0,90.0
4501865,18.2747,18.2747,4.6038,90.0,90.0,90.0
4501880,6.5035,17.8558,20.0646,90.0,90.0,90.0
4501902,14.3447,14.59,25.5191,90.0,90.0,90.0
4501906,15.0433,16.9932,18.9513,90.0,90.0,90.0
4501932,8.6429,8.8848,15.4504,90.0,90.0,90.0
4501933,16.224,16.644,18.176,90.0,90.0,90.0
4501935,28.5972,28.5972,8.7442,90.0,90.0,120.0
4501951,13.2565,17.8931,23.6966,90.0,90.0,90.0
4501982,5.1963,11.0676,20.5981,90.0,90.0,90.0
4502028,9.161,9.161,23.388,90.0,90.0,90.0
4502043,15.414,15.414,17.4352,90.0,90.0,90.0
4502048,15.896,15.896,15.505,90.0,90.0,90.0
4502061,7.5384,17.271,21.382,90.0,90.0,90.0
4502067,5.55,22.302,23.455,90.0,90.0,90.0
4502088,7.9185,10.2359,27.132,90.0,90.0,90.0
4502109,5.1336,18.2025,19.566,90.0,90.0,90.0
4502111,8.496,12.4956,18.481,90.0,90.0,90.0
4502159,7.07587,9.2294,27.7299,90.0,90.0,90.0
4502160,7.19649,7.98291,36.206,90.0,90.0,90.0
4502163,7.4869,9.1121,26.5398,90.0,90.0,90.0
4502190,13.681,14.016,23.383,90.0,90.0,90.0
4502209,12.8832,12.8832,17.084,90.0,90.0,120.0
4502232,23.3033,23.3033,6.5788,90.0,90.0,90.0
4502238,15.1937,15.7936,20.058,90.0,90.0,90.0
4502288,9.5499,15.567,26.263,90.0,90.0,90.0
4502299,7.133,17.351,28.494,90.0,90.0,90.0
4502315,21.545,21.545,19.137,90.0,90.0,120.0
4502356,10.0509,10.0509,12.312,90.0,90.0,90.0
4502422,21.25,21.25,7.72,90.0,90.0,120.0
4502425,7.49,24.17,27.66,90.0,90.0,90.0
4502493,10.7383,26.276,7.8516,90.0,90.0,90.0
4502501,12.0852,13.9747,15.8477,90.0,90.0,90.0
4502506,11.9647,15.107,26.637,90.0,90.0,90.0
4502530,10.8014,10.8014,13.6319,90.0,90.0,120.0
4502531,10.64,10.64,13.795,90.0,90.0,120.0
4502532,10.4089,10.4089,14.028,90.0,90.0,120.0
4502533,10.3189,10.3189,14.0839,90.0,90.0,120.0
4502541,3.7606,15.2613,22.7185,90.0,90.0,90.0
4502550,9.7598,13.2749,18.8649,90.0,90.0,90.0
4502554,6.6144,7.0328,13.3998,90.0,90.0,90.0
4502560,5.6782,14.9054,24.921,90.0,90.0,90.0
4502568,8.6547,10.0138,19.4511,90.0,90.0,90.0
4502579,26.9517,26.9517,13.2369,90.0,90.0,120.0
4502598,6.997,15.34,17.579,90.0,90.0,90.0
4502615,9.4627,10.885,30.098,90.0,90.0,90.0
4502622,9.6131,10.693,29.899,90.0,90.0,90.0
4502686,8.4584,11.7116,22.0485,90.0,90.0,90.0
4502711,21.393,21.393,11.998,90.0,90.0,120.0
4502714,10.139,15.541,19.705,90.0,90.0,90.0
4502716,11.7909,16.07,22.9043,90.0,90.0,90.0
4502742,12.4964,13.071,20.845,90.0,90.0,90.0
4502831,10.302,11.876,32.266,90.0,90.0,90.0
4502864,6.0241,12.9282,34.834,90.0,90.0,90.0
4502881,10.8977,14.6613,18.7116,90.0,90.0,90.0
4502885,15.578,15.578,16.521,90.0,90.0,120.0
4502888,15.439,15.439,28.034,90.0,90.0,90.0
4502914,9.5741,11.4403,25.674,90.0,90.0,90.0
4502987,5.9162,12.97,20.0643,90.0,90.0,90.0
4502994,3.8938,12.7255,26.833,90.0,90.0,90.0
4502995,7.6425,12.5079,13.9147,90.0,90.0,90.0
4503007,6.62,7.667,26.282,90.0,90.0,90.0
4503008,6.64,7.6702,26.1792,90.0,90.0,90.0
4503015,13.198,14.852,23.407,90.0,90.0,90.0
4503018,9.9736,12.7051,12.8489,90.0,90.0,90.0
4503042,7.1368,13.564,13.981,90.0,90.0,90.0
4503062,5.5245,11.778,11.939,90.0,90.0,90.0
4503063,10.7328,10.7328,10.7328,90.0,90.0,90.0
4503065,30.12573,30.12573,9.81948,90.0,90.0,120.0
4503066,4.6469,4.9285,9.0403,90.0,90.0,90.0
4503067,6.401,7.22,4.647,90.0,90.0,90.0
4503068,4.565,7.314,13.165,90.0,90.0,90.0
4503080,10.4576,17.0583,20.9776,90.0,90.0,90.0
4503086,10.2365,16.8848,20.818,90.0,90.0,90.0
4503115,7.2463,10.9101,15.5148,90.0,90.0,90.0
4503117,9.64,13.982,15.601,90.0,90.0,90.0
4503141,20.1824,20.1824,12.6052,90.0,90.0,90.0
4503187,6.8739,12.785,25.022,90.0,90.0,90.0
4503188,6.953,9.958,24.355,90.0,90.0,90.0
4503193,7.4222,10.6097,25.8161,90.0,90.0,90.0
4503194,7.296,10.018,23.907,90.0,90.0,90.0
4503217,7.605,14.638,17.2027,90.0,90.0,90.0
4503220,9.1655,10.9724,29.1477,90.0,90.0,90.0
4503248,10.9115,10.9115,23.638,90.0,90.0,90.0
4503255,8.351,17.1031,25.979,90.0,90.0,90.0
4503282,6.3156,12.822,22.026,90.0,90.0,90.0
4503369,9.365,9.955,22.235,90.0,90.0,90.0
4503370,9.4696,9.957,22.323,90.0,90.0,90.0
4503389,11.0142,11.0142,15.438,90.0,90.0,120.0
4503402,7.5923,18.203,30.102,90.0,90.0,90.0
4503406,9.075,12.1333,29.037,90.0,90.0,90.0
4503471,5.148,10.79,17.585,90.0,90.0,90.0
4503476,13.359,13.845,12.817,90.0,90.0,90.0
4503551,5.173,15.4031,19.426,90.0,90.0,90.0
4503594,12.8597,15.1207,23.516,90.0,90.0,90.0
4503644,7.937,10.877,14.299,90.0,90.0,90.0
4503645,8.26,11.056,14.512,90.0,90.0,90.0
4503658,14.483,14.483,20.036,90.0,90.0,120.0
4503667,8.393,11.3094,14.0244,90.0,90.0,90.0
4503675,13.6663,13.6663,13.009,90.0,90.0,120.0
4503683,12.691,12.691,23.216,90.0,90.0,90.0
4503686,9.1695,10.3607,12.504,90.0,90.0,90.0
4503687,9.3531,9.8055,16.1941,90.0,90.0,90.0
4503717,7.7501,11.9552,21.5104,90.0,90.0,90.0
4503721,16.936,16.936,15.65,90.0,90.0,120.0
4503730,8.936,14.329,26.521,90.0,90.0,90.0
4503750,7.9221,9.0751,28.6184,90.0,90.0,90.0
4503751,14.1589,14.1589,4.4486,90.0,90.0,90.0
4503758,11.9508,11.9508,13.296,90.0,90.0,90.0
4503759,11.9168,11.9168,13.205,90.0,90.0,90.0
4503803,5.723,5.723,30.923,90.0,90.0,90.0
4503862,9.0311,9.0311,24.502,90.0,90.0,120.0
4503863,8.9987,8.9987,24.529,90.0,90.0,120.0
4503882,23.825,23.825,8.088,90.0,90.0,90.0
4503883,23.389,23.389,7.995,90.0,90.0,90.0
4503924,14.053,14.053,29.781,90.0,90.0,90.0
4503926,7.478,9.884,11.222,90.0,90.0,90.0
4504026,13.854,13.854,17.222,90.0,90.0,120.0
4504043,7.7538,18.799,19.174,90.0,90.0,90.0
4504051,20.3732,20.3732,20.3732,90.0,90.0,90.0
4504114,6.8035,9.861,12.956,90.0,90.0,90.0
4504133,5.881,13.609,30.225,90.0,90.0,90.0
4504137,5.961,13.052,32.917,90.0,90.0,90.0
4504138,6.059,13.478,34.837,90.0,90.0,90.0
4504148,5.828,13.762,37.55,90.0,90.0,90.0
4504149,5.943,13.683,38.1,90.0,90.0,90.0
4504170,9.872,15.157,24.837,90.0,90.0,90.0
4504185,10.5023,13.0806,31.097,90.0,90.0,90.0
4504190,11.9666,11.9666,15.485,90.0,90.0,90.0
4504192,22.9851,22.9851,12.4864,90.0,90.0,120.0
4504196,15.8537,16.6416,16.7071,90.0,90.0,90.0
4504206,14.8219,14.8219,11.5312,90.0,90.0,90.0
4504237,11.242,13.898,16.963,90.0,90.0,90.0
4504291,5.9984,9.0482,13.244,90.0,90.0,90.0
4504302,9.2596,9.7379,26.6724,90.0,90.0,90.0
4504312,9.3888,10.1152,11.571,90.0,90.0,90.0
4504318,13.907,16.212,18.776,90.0,90.0,90.0
4504333,6.3449,6.6211,10.4301,90.0,90.0,90.0
4504360,5.5629,7.4679,22.108,90.0,90.0,90.0
4504362,7.2494,11.6368,24.7339,90.0,90.0,90.0
4504368,12.124,13.478,13.576,90.0,90.0,90.0
4504378,8.358,9.105,18.954,90.0,90.0,90.0
4504382,8.334,12.856,13.939,90.0,90.0,90.0
4504402,8.9189,10.2904,27.9198,90.0,90.0,90.0
4504507,15.433,15.433,22.654,90.0,90.0,90.0
4504557,6.884,15.483,27.37,90.0,90.0,90.0
4504567,7.309,15.18,27.115,90.0,90.0,90.0
4504576,5.916,10.4229,13.453,90.0,90.0,90.0
4504590,5.5395,7.715,13.402,90.0,90.0,90.0
4504636,9.3582,10.953,24.37,90.0,90.0,90.0
4504639,14.3139,14.3139,14.6728,90.0,90.0,120.0
4504653,16.5374,16.5374,11.583,90.0,90.0,120.0
4504656,6.6387,6.6387,23.471,90.0,90.0,90.0
4504667,7.0504,8.7657,35.688,90.0,90.0,90.0
4504674,14.532,16.097,16.604,90.0,90.0,90.0
4504779,3.9682,11.6704,41.889,90.0,90.0,90.0
4504785,13.9892,13.9892,9.384,90.0,90.0,90.0
4504863,6.0212,12.4652,19.166,90.0,90.0,90.0
4504867,4.0725,12.5717,22.6571,90.0,90.0,90.0
4504883,8.387,12.256,33.236,90.0,90.0,90.0
4504896,7.742,12.137,18.618,90.0,90.0,90.0
4504900,7.2088,18.4371,21.3954,90.0,90.0,90.0
4504915,9.074,14.7349,18.7523,90.0,90.0,90.0
4504931,10.782,19.971,20.781,90.0,90.0,90.0
4504937,4.6739,30.3992,31.2845,90.0,90.0,90.0
4504949,7.549,12.059,14.631,90.0,90.0,90.0
4504952,15.107,15.107,18.019,90.0,90.0,120.0
4504954,15.6595,15.6595,18.681,90.0,90.0,120.0
4504957,15.686,15.686,18.583,90.0,90.0,120.0
4504960,15.7356,15.7356,18.3863,90.0,90.0,120.0
4504962,15.5466,15.5466,18.1511,90.0,90.0,120.0
4504971,6.9332,6.9332,5.4552,90.0,90.0,120.0
4504980,7.4589,8.1654,13.538,90.0,90.0,90.0
4504987,11.0741,11.6272,15.2196,90.0,90.0,90.0
4505002,10.9042,12.0323,13.6129,90.0,90.0,90.0
4505007,14.6781,14.6781,19.0874,90.0,90.0,120.0
4505009,14.6022,14.6022,18.5768,90.0,90.0,120.0
4505011,15.1595,15.1595,19.2129,90.0,90.0,120.0
4505045,7.348,11.388,24.295,90.0,90.0,90.0
4505054,6.8736,11.7423,27.6476,90.0,90.0,90.0
4505056,9.1699,9.1699,11.0088,90.0,90.0,90.0
4505068,9.521,19.944,26.149,90.0,90.0,90.0
4505095,5.0065,14.268,15.557,90.0,90.0,90.0
4505103,12.1263,12.1263,17.632,90.0,90.0,90.0
4505155,7.6072,15.597,21.361,90.0,90.0,90.0
4505158,11.9203,14.088,25.53,90.0,90.0,90.0
4505181,9.8726,16.9957,21.8641,90.0,90.0,90.0
4505189,9.137,14.741,20.542,90.0,90.0,90.0
4505197,16.854,16.854,18.943,90.0,90.0,90.0
4505205,9.6903,9.6903,34.257,90.0,90.0,90.0
4505245,11.355,11.355,27.183,90.0,90.0,90.0
4505259,6.67,9.511,20.101,90.0,90.0,90.0
4505264,8.297,12.074,31.973,90.0,90.0,90.0
4505301,11.011,11.022,16.898,90.0,90.0,90.0
4505316,6.877,9.998,15.446,90.0,90.0,90.0
4505332,7.6856,7.6856,11.9467,90.0,90.0,90.0
4505355,13.8039,16.8679,20.7639,90.0,90.0,90.0
4505356,14.3759,16.9055,21.6345,90.0,90.0,90.0
4505401,7.6679,11.1698,26.1975,90.0,90.0,90.0
4505416,12.3608,12.3821,29.4481,90.0,90.0,90.0
4505431,10.7217,10.8998,27.6353,90.0,90.0,90.0
4505432,7.6004,15.4465,23.9689,90.0,90.0,90.0
4505452,4.8948,9.046,69.909,90.0,90.0,90.0
4505508,10.039,14.872,15.446,90.0,90.0,90.0
4505509,10.3708,15.0072,15.3526,90.0,90.0,90.0
4505577,10.0216,18.327,24.871,90.0,90.0,90.0
4505697,10.595,10.595,18.558,90.0,90.0,90.0
4505718,8.2623,8.2625,37.064,90.0,90.0,90.0
4505782,9.3817,9.3817,33.7473,90.0,90.0,120.0
4505786,12.372,15.8687,16.8796,90.0,90.0,90.0
4505848,8.849,9.5719,13.8582,90.0,90.0,90.0
4505849,8.0875,11.677,12.218,90.0,90.0,90.0
4505852,3.84,12.229,15.724,90.0,90.0,90.0
4505882,19.9715,19.9715,5.4372,90.0,90.0,90.0
4505926,7.21,13.758,20.193,90.0,90.0,90.0
4505965,7.929,8.168,28.381,90.0,90.0,90.0
4505973,6.6833,8.6783,17.82,90.0,90.0,90.0
4505976,6.7642,9.543,16.524,90.0,90.0,90.0
4505981,18.795,18.795,9.1,90.0,90.0,90.0
4506011,11.8293,11.8293,15.2015,90.0,90.0,90.0
4506022,18.5021,18.5021,11.901,90.0,90.0,120.0
4506081,5.2995,13.968,17.647,90.0,90.0,90.0
4506125,3.59,20.746,35.934,90.0,90.0,90.0
4506129,11.818,11.818,44.264,90.0,90.0,120.0
4506136,9.7339,14.9557,25.7708,90.0,90.0,90.0
4506221,21.6145,21.6145,5.1678,90.0,90.0,90.0
4506230,4.9035,22.1468,27.4868,90.0,90.0,90.0
4506233,5.5638,11.5256,18.2862,90.0,90.0,90.0
4506259,10.8948,16.0279,21.7661,90.0,90.0,90.0
4506267,8.0191,17.305,23.3034,90.0,90.0,90.0
4506291,9.137,10.722,15.42,90.0,90.0,90.0
4506298,7.7116,11.4153,18.4825,90.0,90.0,90.0
4506300,7.7156,11.2114,18.5392,90.0,90.0,90.0
4506301,7.6902,11.1402,19.1745,90.0,90.0,90.0
4506320,9.892,11.821,26.001,90.0,90.0,90.0
4506321,9.7479,11.6874,26.5378,90.0,90.0,90.0
4506324,8.0615,13.293,25.852,90.0,90.0,90.0
4506376,20.1311,20.1311,20.5559,90.0,90.0,90.0
4506378,7.2772,12.0489,10.0552,90.0,90.0,90.0
4506379,7.329,12.207,10.0807,90.0,90.0,90.0
4506402,11.6661,14.4255,17.4006,90.0,90.0,90.0
4506406,4.6937,14.2292,29.6875,90.0,90.0,90.0
4506410,6.953,20.994,32.153,90.0,90.0,90.0
4506416,5.1183,9.0219,34.1133,90.0,90.0,90.0
4506434,10.6804,10.6804,16.5274,90.0,90.0,120.0
4506439,7.3326,13.46,14.19,90.0,90.0,90.0
4506468,7.1323,13.0072,24.302,90.0,90.0,90.0
4506478,8.7943,20.5488,22.5893,90.0,90.0,90.0
4506531,6.912,7.902,37.353,90.0,90.0,90.0
4506550,25.472,25.472,13.143,90.0,90.0,120.0
4506551,5.3476,7.3795,36.15,90.0,90.0,90.0
4506573,8.0763,19.9989,27.302,90.0,90.0,90.0
4506583,8.52,8.5557,33.4637,90.0,90.0,90.0
4506670,10.8705,12.6894,17.459,90.0,90.0,90.0
4506691,7.257,7.5506,25.9657,90.0,90.0,90.0
4506733,8.7354,9.8973,32.784,90.0,90.0,90.0
4506744,6.2306,9.8973,21.2813,90.0,90.0,90.0
4506745,6.2306,9.8973,21.2813,90.0,90.0,90.0
4506746,6.226,9.9006,21.354,90.0,90.0,90.0
4506781,7.2398,13.7041,16.5286,90.0,90.0,90.0
4506823,10.8817,14.2347,19.772,90.0,90.0,90.0
4506935,7.949,15.9297,18.4348,90.0,90.0,90.0
4506954,10.638,12.777,21.391,90.0,90.0,90.0
4506957,10.0692,10.54,23.903,90.0,90.0,90.0
4506967,8.854,9.526,35.751,90.0,90.0,90.0
4507002,6.0525,11.1914,27.389,90.0,90.0,90.0
4507034,7.6198,9.977,19.7275,90.0,90.0,90.0
4507039,7.1776,12.0045,14.1926,90.0,90.0,90.0
4507108,7.2047,12.8138,15.2522,90.0,90.0,90.0
4507137,11.5487,14.419,15.38,90.0,90.0,90.0
4507149,7.3877,14.5719,17.2445,90.0,90.0,90.0
4507157,8.443,8.4433,9.7285,90.0,90.0,90.0
4507179,13.319,14.052,29.581,90.0,90.0,90.0
4507213,6.029,7.352,23.192,90.0,90.0,90.0
4507250,9.953,24.553,17.799,90.0,90.0,90.0
4507284,6.3815,12.076,32.01,90.0,90.0,90.0
4507293,5.3331,6.8981,18.1411,90.0,90.0,90.0
4507334,5.1138,12.951,17.068,90.0,90.0,90.0
4507339,8.645,9.934,12.513,90.0,90.0,90.0
4507364,15.8964,15.8964,17.0316,90.0,90.0,90.0
4507376,10.1695,10.1695,41.686,90.0,90.0,120.0
4507525,10.283,13.703,16.698,90.0,90.0,90.0
4507528,12.6991,15.5711,16.3313,90.0,90.0,90.0
4507531,19.0758,19.0758,11.429,90.0,90.0,120.0
4507534,14.705,15.934,16.796,90.0,90.0,90.0
4507540,9.7355,10.0002,26.295,90.0,90.0,90.0
4507545,10.4621,13.9436,16.608,90.0,90.0,90.0
4507546,13.891,16.811,20.743,90.0,90.0,90.0
4507554,5.807,13.549,14.28,90.0,90.0,90.0
4507559,4.7872,8.9622,13.215,90.0,90.0,90.0
4507577,7.464,9.446,25.721,90.0,90.0,90.0
4507667,16.0,16.0,7.5,90.0,90.0,120.0
4507672,8.836,9.975,13.737,90.0,90.0,90.0
4507675,14.868,18.241,19.41,90.0,90.0,90.0
4507699,9.9345,14.7424,18.6294,90.0,90.0,90.0
4507707,14.459,20.243,21.109,90.0,90.0,90.0
4507768,6.0338,7.3229,32.512,90.0,90.0,90.0
4507771,6.4729,7.3947,21.763,90.0,90.0,90.0
4507774,14.8823,15.0709,15.0819,90.0,90.0,90.0
4507795,19.275,19.275,13.123,90.0,90.0,120.0
4507847,7.5483,9.0591,19.2945,90.0,90.0,90.0
4507859,9.302,13.887,32.649,90.0,90.0,90.0
4507870,6.8486,13.2,23.247,90.0,90.0,90.0
4507885,10.4949,10.8924,16.581,90.0,90.0,90.0
4507920,8.5905,15.3257,25.5881,90.0,90.0,90.0
4507925,12.071,13.885,17.666,90.0,90.0,90.0
4507962,10.9568,17.7717,22.2155,90.0,90.0,90.0
4508048,3.7591,8.2934,20.085,90.0,90.0,90.0
4508053,16.6972,16.6972,14.3042,90.0,90.0,120.0
4508054,16.6972,16.6972,14.3042,90.0,90.0,120.0
4508064,6.3085,19.1306,20.4065,90.0,90.0,90.0
4508108,13.2429,15.8911,22.1933,90.0,90.0,90.0
4508118,10.226,20.706,7.5525,90.0,90.0,90.0
4508123,16.407,22.5138,30.5117,90.0,90.0,90.0
4508140,4.0815,12.4392,32.783,90.0,90.0,90.0
4508142,5.252,8.838,31.514,90.0,90.0,90.0
4508169,11.514,14.455,14.857,90.0,90.0,90.0
4508173,7.5991,13.661,27.583,90.0,90.0,90.0
4508175,6.3202,9.9001,35.109,90.0,90.0,90.0
4508208,9.145,9.837,28.067,90.0,90.0,90.0
4508224,15.772,15.772,16.2,90.0,90.0,120.0
4508228,7.7147,12.3156,14.2718,90.0,90.0,90.0
4508232,7.6419,12.5756,14.4551,90.0,90.0,90.0
4508249,12.0891,17.086,21.256,90.0,90.0,90.0
4508275,6.8248,13.871,16.678,90.0,90.0,90.0
4508376,9.08,14.954,15.588,90.0,90.0,90.0
4508408,14.16,14.16,10.639,90.0,90.0,90.0
4508421,12.429,12.429,16.976,90.0,90.0,90.0
4508445,10.5081,12.296,16.6714,90.0,90.0,90.0
4508511,12.0576,18.7488,18.9159,90.0,90.0,90.0
4508523,6.4504,14.9484,19.9662,90.0,90.0,90.0
4508527,10.2555,14.005,17.4536,90.0,90.0,90.0
4508597,13.739,15.73,18.234,90.0,90.0,90.0
4508614,5.1023,12.693,19.874,90.0,90.0,90.0
4508616,6.4559,12.8052,16.1045,90.0,90.0,90.0
4508628,14.4667,16.7768,23.534,90.0,90.0,90.0
4508629,14.7379,17.1651,23.655,90.0,90.0,90.0
4508672,4.629,9.534,14.913,90.0,90.0,90.0
4508673,15.76,15.76,10.39,90.0,90.0,90.0
4508710,3.8875,11.5563,12.7285,90.0,90.0,90.0
4508714,3.8571,12.3235,12.5884,90.0,90.0,90.0
4508715,3.7794,11.2712,12.7754,90.0,90.0,90.0
4508757,5.4,10.157,13.631,90.0,90.0,90.0
4508758,5.489,10.153,13.777,90.0,90.0,90.0
4508787,8.9062,8.9466,15.5353,90.0,90.0,90.0
4508819,10.7493,16.6738,22.797,90.0,90.0,90.0
4508824,6.0547,12.5714,17.5919,90.0,90.0,90.0
4508915,10.0247,10.0247,29.1741,90.0,90.0,90.0
4508937,14.2449,16.6049,6.3738,90.0,90.0,90.0
4508945,6.6677,14.668,15.516,90.0,90.0,90.0
4508953,9.79,10.962,12.7,90.0,90.0,90.0
4508977,13.932,18.412,19.482,90.0,90.0,90.0
4509038,6.592,9.43,15.185,90.0,90.0,90.0
4509132,12.9155,14.2194,25.2284,90.0,90.0,90.0
4509143,12.7651,12.9336,22.579,90.0,90.0,90.0
4509147,8.6926,14.036,22.833,90.0,90.0,90.0
4509205,18.119,18.119,12.935,90.0,90.0,90.0
4509233,10.5539,12.8757,13.0817,90.0,90.0,90.0
4509235,6.6247,10.8149,12.8832,90.0,90.0,90.0
4509274,11.7814,14.6796,21.8769,90.0,90.0,90.0
4509289,8.2865,16.8939,31.7723,90.0,90.0,90.0
4509325,7.1271,10.2782,18.0061,90.0,90.0,90.0
4509348,16.6901,16.6901,14.0567,90.0,90.0,90.0
4509351,16.6544,16.6544,14.0525,90.0,90.0,90.0
4509357,8.8317,13.4885,16.2387,90.0,90.0,90.0
4509397,7.8001,20.153,31.71,90.0,90.0,90.0
4509420,9.669,11.088,28.537,90.0,90.0,90.0
4509446,14.116,15.011,23.121,90.0,90.0,90.0
4509488,13.4503,13.4503,21.212,90.0,90.0,90.0
4509491,9.854,15.5048,24.3284,90.0,90.0,90.0
4509506,6.54,10.739,6.74,90.0,90.0,90.0
4509535,9.91,11.115,20.78,90.0,90.0,90.0
4509599,5.6982,8.3764,22.157,90.0,90.0,90.0
4509634,8.588,15.6232,21.717,90.0,90.0,90.0
4509748,10.005,19.344,25.704,90.0,90.0,90.0
4509845,10.8848,15.6495,19.0814,90.0,90.0,90.0
4509851,6.6241,7.3619,26.329,90.0,90.0,90.0
4509922,16.6608,17.6843,17.8456,90.0,90.0,90.0
4509952,7.3069,17.986,39.263,90.0,90.0,90.0
4509981,13.123,13.487,20.4789,90.0,90.0,90.0
4509988,9.8044,13.0202,18.296,90.0,90.0,90.0
4509989,10.732,20.421,22.125,90.0,90.0,90.0
4509990,14.4328,14.4328,11.3654,90.0,90.0,120.0
4510029,12.4567,14.2413,18.0693,90.0,90.0,90.0
4510055,5.118,11.6608,27.73,90.0,90.0,90.0
4510090,7.2754,16.048,25.129,90.0,90.0,90.0
4510114,5.353,9.852,14.895,90.0,90.0,90.0
4510127,8.2386,16.762,22.389,90.0,90.0,90.0
4510139,11.7527,11.8972,13.3762,90.0,90.0,90.0
4510156,10.761,12.478,15.846,90.0,90.0,90.0
4510160,5.1058,21.195,23.059,90.0,90.0,90.0
4510188,6.1207,7.8613,24.495,90.0,90.0,90.0
