cif,a,b,c,alpha,beta,gamma
2015954,19.4914,9.875,4.9232,91.4187,82.3967,89.3468
1520756,27.2462,13.7811,8.3774,94.4949,92.8774,93.7791
4310091,23.2424,9.7368,8.8262,92.4805,91.7058,92.0712
4062571,24.8846,14.5213,8.6627,92.7993,90.7642,94.3179
4319431,16.0104,13.8348,7.3371,93.7121,91.2697,99.229
2209844,12.1994,10.9657,10.335,88.0797,88.6737,88.4185
2231708,19.2875,9.5349,4.8718,91.1475,81.1958,88.5278
1543406,20.3378,15.207,8.5175,91.8897,90.7865,92.5529
2234091,10.7031,9.8601,8.7342,93.8512,94.7786,96.3954
4313493,16.2385,9.861,7.5618,94.0565,91.5552,90.595
2209059,19.3847,11.1998,6.1056,93.9249,91.4854,93.7166
4029763,10.6966,7.8722,7.2811,94.1779,94.4158,92.746
2209569,19.6224,13.8271,10.5034,92.7911,93.2097,94.8489
4031003,9.9709,9.3245,8.8709,103.1972,103.0178,98.3676
2105585,11.3621,7.9223,6.4902,93.5277,95.7731,90.4828
2230469,11.7216,8.8995,7.9643,92.1288,92.7642,91.6463
4320135,14.7434,13.0127,7.8295,92.9463,90.2322,95.1719
4084904,19.1876,16.609,9.9856,91.6712,92.4056,94.0313
4075554,17.1612,11.1835,9.9112,98.8917,95.5092,91.5505
4021171,11.2325,9.8658,8.3521,95.3132,98.461,101.2797
2007833,11.2347,10.3651,9.0774,90.6215,89.6318,92.0024
7215876,8.4374,7.0602,5.4401,95.7731,96.689,94.4974
1503381,14.0423,11.8436,8.3331,92.6738,92.1145,92.9546
2201932,16.1115,8.6928,7.8565,92.0775,91.599,90.6871
4029914,19.194,9.8893,5.4779,92.2966,88.2646,89.3421
2102625,8.2134,7.1643,6.6064,96.987,95.5036,95.3476
2239454,10.3527,9.2184,8.307,93.4119,95.2424,91.7698
7052108,9.0943,7.3937,5.6833,94.1841,93.7844,93.7291
2232329,21.6699,7.6279,5.5097,95.6565,88.1384,87.017
2200964,10.8878,9.7553,7.7371,94.5533,97.5319,99.4535
2003232,13.1143,10.7707,5.9453,90.7207,89.023,92.1737
4339422,17.2194,14.9253,10.7692,95.2637,99.9072,89.4031
1507200,12.697,8.521,7.2982,92.9801,92.6556,89.6391
7210841,8.018,6.8962,5.4842,96.9835,98.269,96.0981
2214838,16.3758,11.0008,8.8288,93.4443,93.2957,92.3502
4065551,17.3444,15.3435,11.7514,96.9499,100.1258,88.1825
4079789,16.5708,11.4247,6.3646,93.017,90.9008,95.4618
2229207,18.3535,12.8482,9.7476,92.0855,95.2174,93.4896
2237837,18.0955,11.8269,10.0881,98.5999,94.6048,90.5332
2239432,13.0687,11.374,6.2923,91.6497,89.4595,94.1455
1517845,19.4099,17.7437,8.6751,91.3912,91.7666,91.391
4025316,10.205,9.3778,8.679,102.5173,103.5187,98.4985
4028510,14.0655,10.4409,8.3582,92.4927,93.1718,91.7074
2229772,9.7485,8.6262,7.3932,91.6899,92.8212,91.48
2206014,11.3401,10.5075,6.4715,92.361,89.6723,90.2806
4060416,10.5246,9.7241,8.1041,94.4906,95.45,97.0209
4108330,16.395,13.9516,9.461,95.0504,96.7163,90.0405
4328822,13.6894,12.0686,7.1669,91.1867,90.2828,109.1212
4071577,14.4761,10.0451,8.2848,92.8792,93.8008,90.8923
4062553,18.4986,11.6983,10.666,95.5644,94.4934,91.9545
4081081,9.4396,7.8882,7.3313,93.5884,93.7153,94.586
4302587,16.4349,11.8525,9.4283,91.806,92.5221,91.7449
4110554,14.3928,11.0026,9.3484,94.0782,96.1603,92.2764
4114008,15.1791,11.9563,10.6944,94.0166,93.2045,99.7543
2215683,10.8396,7.7204,6.6116,94.0616,94.5078,91.9001
8102092,11.6941,10.512,8.2331,91.4496,91.14,94.7021
2232430,10.8495,7.4613,6.2793,93.7124,95.0073,92.7304
4510938,7.6639,6.6391,5.5085,99.2044,97.5399,97.2886
2213450,27.0612,15.5292,7.8839,93.3242,87.6113,94.309
2216058,15.7245,11.4733,8.2551,93.0966,92.3694,92.9407
2010777,15.5433,12.5674,9.7288,95.9165,98.001,90.2828
4314114,18.9626,14.6531,8.4292,93.177,92.6151,92.0161
4501332,17.4797,13.1761,10.7745,96.257,99.7183,89.6618
2209815,14.4776,8.5129,7.0738,92.4759,92.2758,88.3451
4028484,18.4577,11.1877,9.6657,93.4982,94.865,91.0742
4106193,13.6606,11.0253,8.6377,92.2921,92.4253,92.2195
4064277,10.9144,10.2435,9.0159,90.2089,89.6904,92.1394
4020834,11.9118,9.4286,7.6393,92.2431,93.8137,94.3838
4063580,20.112,12.0361,5.725,91.4737,84.3718,90.226
2203486,18.4923,16.793,11.3728,91.7148,93.7211,91.7097
2016937,14.0266,11.2624,8.8968,88.4134,92.103,108.6349
2204185,10.4217,8.7249,6.0847,95.3501,95.2823,95.5963
1508485,17.5194,15.4961,10.0962,90.7392,92.3337,99.5314
4307815,14.7253,11.9914,7.8888,95.3475,93.1312,90.5689
4029917,13.0628,10.6741,8.7481,92.4204,92.8709,94.5367
4314948,16.1532,15.2959,14.8953,89.8249,89.9397,89.3818
2204736,26.5615,10.3246,5.7519,91.0644,75.6979,89.04
4084256,13.8956,12.6012,8.1467,92.8549,91.1024,93.9197
4100903,12.0264,10.9922,9.1224,97.7394,98.5545,102.3258
4022252,10.4462,7.5494,3.7547,95.4546,98.8855,95.6217
2223340,23.9977,7.5445,5.7833,92.7925,85.014,84.7338
4068262,17.2995,15.6456,9.6231,90.3959,91.8473,95.5146
1512377,15.6339,8.8883,7.7074,94.4033,91.6381,88.8233
4072491,14.7691,11.9877,10.3916,96.8008,97.4459,90.8666
4023740,11.9711,11.1434,7.8894,92.587,90.0622,94.4349
2211884,12.5248,11.1186,5.5313,92.3566,90.6799,99.0197
7153160,11.4243,9.819,7.5002,91.6637,91.9879,91.2681
4062380,18.2035,17.1131,14.3558,90.9491,90.2896,89.8849
4111732,19.643,11.3042,10.5118,95.243,95.2954,92.0824
2204683,23.7026,8.876,7.5385,96.6613,90.0786,89.5834
2235002,13.9259,12.2861,11.4606,98.1797,97.6222,92.9536
1507720,11.744,9.918,7.1284,92.3057,91.0275,93.6621
4309258,21.7526,7.383,6.4637,92.7795,92.3177,88.0607
4024466,15.6582,8.3346,7.4868,93.163,92.3324,89.0109
4064629,18.7295,16.4723,11.4684,90.1358,93.0984,105.0374
4323109,18.7722,17.8264,7.6049,90.5584,93.1594,90.6708
2228324,13.9141,9.1451,7.2965,94.9349,94.1136,90.5861
4062786,14.04,10.7871,10.055,95.411,97.2735,93.5718
4301507,13.2842,11.6878,8.8494,95.2302,94.8817,98.2622
1519629,19.4517,13.0612,7.0794,93.1454,92.6207,91.0131
4339715,23.2886,14.6393,13.0688,91.6528,92.1063,88.6296
4084135,19.4868,9.7802,8.9123,94.9207,92.5069,89.6318
2230825,12.7899,11.4937,7.5029,92.6667,90.5667,92.241
2018532,15.977,8.9518,7.181,91.7892,92.8454,93.8769
1542881,15.1091,6.5444,4.1791,93.7076,84.0162,86.5868
7018900,16.3822,16.4174,13.5999,97.4241,88.3148,110.2875
2003942,20.008,7.739,6.4598,94.7636,89.5397,87.7537
2217703,9.5731,8.4337,7.6811,96.5583,97.6339,97.0508
8102857,17.7697,16.0392,9.449,93.9596,93.377,91.0126
2017994,13.2783,10.9048,9.8225,93.3718,95.0699,95.4673
4031717,29.3001,9.5296,5.745,92.5054,71.1695,90.7531
4078904,11.8799,9.6544,8.8698,96.2293,96.1066,92.9702
4100481,21.6395,16.8177,8.7432,90.9552,89.5038,95.8503
2008505,16.4838,10.3467,6.8144,92.2294,94.813,95.3891
4110425,22.8164,12.4084,8.2376,93.2293,93.3083,91.7813
4066967,13.5986,9.3889,6.1308,92.1163,93.8517,91.7368
2013226,21.5913,9.9758,6.5214,95.3275,87.9791,89.506
2238498,13.9003,10.1997,6.1997,93.5708,92.7907,91.7407
4072074,18.3228,9.9723,6.2329,91.4229,89.939,90.0668
2218378,21.3047,7.6779,6.7163,95.1662,90.2897,87.3223
2000054,9.7534,7.6256,6.7651,95.3559,97.002,95.2059
1501952,15.5379,12.2606,9.1819,95.8768,97.7567,90.2676
2001115,19.4169,8.9861,8.223,94.7265,93.4115,89.8125
1531170,27.6427,11.9795,7.3301,93.6996,87.2919,90.9586
2209772,9.826,8.4771,6.7837,93.1848,93.616,92.5285
7153158,14.2691,11.7867,8.1082,94.5316,92.6539,91.1631
1503809,21.6906,10.0516,5.7293,94.1543,86.1678,91.9606
4344762,18.5534,17.1134,11.4231,92.1927,93.3123,90.8786
2105607,12.5339,7.9545,6.6093,94.686,92.5044,88.168
2020448,19.4201,18.0814,8.4514,92.1597,92.2111,91.5566
7012176,17.6248,17.2649,16.0973,89.5177,85.614,89.3763
7208855,9.0961,7.7212,7.076,95.4198,95.8963,95.9074
4078602,9.7836,9.0047,8.3575,90.024,90.5927,88.2824
4070023,10.8669,10.4343,9.5422,88.5528,88.0152,89.3573
4504378,18.2363,9.6088,8.2076,92.5163,95.3742,92.2908
1519905,10.5734,8.8448,6.8753,93.0747,93.9133,92.768
7215817,11.3832,9.5235,8.0176,97.129,98.653,98.1402
4343986,9.7575,8.9832,8.2057,90.7927,91.9004,89.5832
4027750,10.3489,9.4692,8.44,101.02,102.834,99.8836
2227734,11.3335,10.8063,10.2158,87.1753,86.6967,88.8545
2216064,18.2594,10.4573,8.986,90.6142,91.0118,88.5835
2005600,11.6992,9.8947,7.0303,93.1172,92.3624,93.5144
4026790,21.9196,12.1541,8.1972,93.5567,93.6157,92.2576
4023387,19.5932,11.9655,10.5625,92.2232,94.7113,91.3289
4066973,9.6662,8.8763,8.0338,94.7741,95.8975,93.9617
2020429,12.5758,11.3279,9.3642,93.5523,93.0883,89.7994
2219619,21.1071,13.8853,7.935,91.9942,92.7238,94.2982
2007015,7.5881,6.5988,5.7761,100.491,100.0882,97.1298
7035356,19.1311,9.2861,5.1793,93.8487,85.9881,90.2143
4312216,23.6931,10.0576,9.1495,91.0869,90.3115,92.2734
4303906,15.5359,13.5777,10.355,93.2021,94.0493,95.5964
2204984,17.8516,12.9947,6.965,93.0768,90.5641,89.5553
4086425,14.6631,11.6325,8.1203,94.5185,93.2748,95.0381
7152806,11.8703,10.3333,6.5548,92.4872,92.2542,99.6664
2104595,10.4436,9.2444,7.6791,91.0317,91.5346,90.1034
7214900,18.0803,10.1173,6.0242,91.2089,87.6113,88.7746
1507441,10.763,9.852,9.3244,92.5222,92.4974,93.5525
1516833,18.9991,8.5772,5.8128,93.3382,87.4822,88.7424
4305085,13.6628,12.7128,8.3802,91.1796,90.0226,92.7613
2221433,14.1206,10.033,6.5694,95.7175,96.4517,90.7302
2100177,8.6786,6.701,5.4492,94.4158,95.2533,92.5476
4502681,15.4568,8.1845,7.0111,92.0917,93.0491,88.6059
4081483,18.2809,14.8411,11.3957,92.2343,96.77,91.5773
4301962,17.3273,15.7026,8.9594,95.9341,94.646,90.1816
2019847,25.7398,13.883,12.8294,91.0627,93.0753,92.2196
4101122,12.4927,10.4449,5.7622,91.2579,90.5671,89.6666
2300571,19.1123,9.2856,5.3864,89.6379,84.4523,87.7289
2228235,14.7943,11.6162,7.9043,95.3159,93.6951,91.0477
7111201,6.8535,6.0382,4.8715,101.8972,101.5994,99.9648
1100552,20.9755,15.2656,6.0393,92.9004,87.0772,91.5591
4062759,10.5059,8.6593,6.9873,93.2717,94.0778,92.5132
4508210,19.9689,7.7644,7.0428,92.6804,90.5648,86.74
4502686,21.9086,12.1049,7.8454,92.1226,93.2591,90.9387
2230163,20.4662,9.1137,5.7862,96.7149,89.2729,88.4898
4029813,17.933,16.3484,6.1299,93.4361,91.2044,90.8773
4078116,15.1867,10.2793,9.1418,95.9766,94.7086,92.4149
7052197,8.673,7.3416,6.5687,95.0764,95.1516,93.7569
2235790,11.6504,6.9162,5.0337,94.3614,93.3699,90.6088
1514138,11.6507,9.9061,6.919,91.8444,90.6315,93.6389
7211066,16.1649,14.1258,6.8084,93.9976,91.4638,92.248
4318305,21.1765,10.7626,6.7026,94.8759,89.1856,91.2059
2234133,14.2518,9.4604,7.1917,93.52,93.8567,92.3469
4302219,15.9996,11.7321,8.75,92.3974,91.6558,104.8659
4306772,20.0748,11.1909,10.0542,96.1599,95.4241,92.4294
2219861,13.1765,9.4841,7.4626,92.7896,92.6051,90.8595
4508064,20.1663,18.4516,6.7413,93.7692,91.3411,91.8346
1507429,14.2754,10.6346,4.8123,90.7989,91.0487,88.413
2228810,20.4374,14.7005,7.9892,93.9048,91.8338,91.966
2211836,22.3557,20.6656,9.2503,93.931,90.3912,93.5796
2011401,26.3489,9.7521,6.9107,95.4238,86.1748,89.6831
1519320,22.0701,12.8571,11.1473,91.8629,93.3517,90.5519
2018455,16.5599,9.3025,8.3834,93.0015,94.4567,92.1137
4503524,9.9161,6.5608,5.3089,95.5963,97.116,92.2734
4024328,12.6865,9.3905,6.7876,94.7332,92.7055,90.3723
7040751,16.2425,8.1361,3.9281,92.7298,86.5133,87.4462
2014649,10.8033,6.7813,5.2528,92.911,92.6966,92.0689
4077611,19.4666,17.8229,10.798,92.1405,92.2969,91.9232
4101909,9.6955,8.5781,7.8719,91.3384,92.136,91.3413
1505872,21.7557,7.0708,6.495,93.4853,91.4553,86.2447
7117261,8.2219,7.431,6.7923,97.7725,98.9988,98.1374
4001175,10.9277,7.4498,6.5542,93.8765,94.5467,92.0447
4312790,19.6114,10.8343,7.5571,94.6319,92.6077,91.5024
4510767,20.2573,16.0236,9.1176,91.4106,91.2282,94.187
4029237,11.5923,9.157,7.667,92.5067,92.8196,92.3871
4105210,8.9691,8.0832,7.2131,93.1409,93.1628,92.3396
4031759,17.1856,15.2974,9.1554,94.7842,93.5722,91.5469
4024730,18.1544,8.2765,6.452,93.6135,90.7502,89.3109
2207972,16.8791,8.5664,6.0725,93.6134,90.7521,91.2021
2103719,22.2708,10.2278,4.0936,91.6029,74.8676,91.6437
4024255,15.8585,11.3972,9.4539,92.7568,95.3225,91.0819
4022683,14.382,11.4507,5.5549,91.0916,90.7869,89.5225
4500335,10.2016,8.2628,6.5429,93.8417,95.9744,91.6468
2237200,11.0278,7.9105,4.4954,95.0332,97.849,92.8751
4310275,12.6436,8.7341,7.6611,94.1077,93.8184,91.0583
4318302,13.3921,10.9397,5.7629,91.0728,89.9861,92.3459
7152949,11.7761,8.7421,6.2045,94.7793,94.9532,93.1746
2100789,19.5667,16.3136,5.1428,94.811,91.4912,93.3801
4031067,17.5003,11.3156,5.0298,94.5127,88.9279,89.9835
4114158,16.116,10.214,8.9938,93.3564,93.7226,90.8704
4078466,12.9923,10.9773,9.2771,93.2578,94.6484,92.8631
4020592,14.6878,13.6574,7.262,94.1949,90.3511,90.5327
2237057,14.7742,8.5986,7.2992,93.2115,93.4793,89.8538
4334430,18.7781,8.095,7.1589,93.6674,91.404,87.6464
4076484,13.5018,11.8257,11.2917,99.2149,96.3281,94.2969
2233578,20.7138,10.1225,7.2829,95.1513,92.8841,91.4093
2202480,14.3719,10.6059,7.2124,93.3294,92.3928,91.3847
1503615,10.0249,8.9215,7.8961,91.4884,92.3557,91.0392
2218770,17.7396,7.9743,6.1567,94.2494,90.0217,87.5878
2005830,12.4121,9.4567,5.3951,91.9659,92.2513,93.5567
4031878,12.5925,8.8267,7.8446,92.7423,92.8915,90.7558
1506563,10.4493,8.2788,7.1349,93.748,94.9286,92.9315
4084285,13.9355,12.3451,9.385,92.239,92.5412,92.2736
4503461,10.2843,8.2739,6.6406,94.2283,94.8216,93.0758
1517777,10.2797,9.079,7.7329,92.7495,95.6452,93.6494
4073111,16.0572,9.4045,7.5167,93.112,91.4934,90.2043
4316322,16.3934,9.2608,8.1134,95.1307,92.3985,89.618
4327442,10.066,9.421,8.4325,94.7089,95.4343,92.3359
2216434,17.9779,13.2919,6.9568,94.5019,88.9429,98.1751
2239132,34.3057,10.1119,4.8803,87.3287,61.133,87.3301
4061867,18.7093,17.2872,10.7052,92.1408,93.3675,91.1758
2217954,9.1347,6.9101,5.811,94.7993,94.8704,92.5486
2016646,11.2203,9.7154,7.3964,91.8515,91.399,91.6846
4020109,15.2613,11.4381,7.9006,93.7143,93.4732,92.4903
4302041,19.3109,11.7291,6.9546,93.5523,88.6916,89.2048
4500358,12.6271,9.9395,5.9166,92.6353,92.8108,96.0357
2004199,10.2734,9.3087,8.5245,92.6886,94.5623,90.2105
1518974,28.1865,9.7126,8.5799,92.6319,90.3584,87.3136
4109861,17.5108,12.4806,8.3976,92.9016,91.6952,103.2869
4024254,13.5463,11.7233,9.6462,91.9389,92.7653,91.8288
1506761,16.0174,12.8077,8.5819,94.8407,94.8759,90.2741
4028525,11.3662,9.9781,7.2186,93.2405,93.2594,97.133
7022013,7.2888,6.7123,6.0057,97.3841,95.6443,96.6097
4305818,23.5528,12.3606,6.5136,92.3445,89.4925,88.988
4021758,20.1915,11.7756,7.5802,92.4138,91.808,91.9818
4114005,19.9992,10.4135,7.4261,95.1246,92.0832,91.4021
2213302,18.7435,14.0106,8.5575,93.3249,93.8899,92.7043
4065549,18.9083,13.6026,9.9586,95.0807,95.7947,91.55
2206123,17.4791,13.1621,9.9919,97.7458,95.3895,90.6445
2010557,24.4303,12.6461,9.5209,93.6034,90.8954,91.475
2203815,22.2725,9.1443,4.7272,92.1929,82.8502,89.3446
4106384,28.1313,8.8718,5.6839,94.0491,76.426,87.9705
1502269,16.921,8.1442,7.3539,92.995,90.5933,88.4922
1503848,11.5175,9.9967,4.8798,90.9248,91.174,94.4947
4061978,10.4575,10.0892,9.5613,91.2239,91.113,92.9723
2010905,15.3796,13.46,3.9432,83.8229,85.503,87.4688
4022694,13.5745,9.8384,7.3844,93.3681,93.1042,91.156
2233207,12.6958,11.104,8.2325,92.4304,91.0585,94.1309
4309276,24.893,14.373,9.7431,93.3623,91.6079,92.39
4101189,19.7057,17.0159,12.646,90.6478,91.9312,93.5271
2201605,11.951,8.7342,7.0208,91.991,93.044,90.19
2215746,27.5583,9.0686,4.7891,94.0216,78.1682,91.4782
4329914,13.0288,11.2082,10.021,97.3773,98.8763,96.4798
4027571,13.1066,9.739,5.7892,92.4987,93.1339,92.7225
7103061,13.8735,12.7271,12.1684,89.0083,89.1865,89.4098
2241697,16.1982,10.387,7.5352,93.7478,93.0321,91.8378
2217520,17.3734,8.3643,6.9954,92.8629,90.2868,88.3044
2209242,14.3121,11.4359,9.8957,95.7683,96.7172,92.6177
2010784,12.3736,8.8198,7.9319,93.2032,92.4333,91.1664
2222287,9.6908,8.2575,7.3475,97.2289,98.6507,98.32
4020783,12.0329,10.3833,8.5874,91.3235,92.2211,91.833
4020866,10.6427,9.6037,8.6789,100.8634,102.9038,98.1466
2236780,18.0489,9.6778,8.6193,93.2322,92.9978,89.3515
7206389,13.7717,9.123,7.367,92.7279,93.1108,90.1064
1540469,23.2513,15.4448,8.0278,93.0761,87.3762,92.6227
4111183,17.9219,12.2385,9.4095,91.4172,92.0671,103.0982
2208690,8.2841,6.8614,5.8404,93.3189,93.108,92.5812
2003341,11.2066,10.2609,6.0022,92.0719,89.7943,89.7516
4503941,14.1988,12.4726,10.9784,93.3114,94.6135,91.7737
7214795,16.1938,8.7441,7.2463,94.2075,91.3911,89.2953
2216791,13.8463,10.6978,7.1496,93.0608,91.4191,90.6736
4340894,12.2413,12.5611,11.6686,108.8271,101.5096,102.9463
7223122,19.0078,8.5716,5.2628,94.4571,85.8621,89.8123
2232721,14.2183,12.5845,10.9434,101.3717,100.0969,89.4042
2239608,16.2262,13.8741,9.1401,95.4304,96.5109,89.6157
4082403,11.538,8.3096,7.1831,93.7753,93.403,92.3515
7225636,18.333,9.0621,4.9111,92.4652,86.0835,88.8785
2238120,14.9749,13.6642,9.4708,91.0989,91.7944,97.3046
4028819,12.7596,9.1875,8.0461,94.3155,93.7055,92.8869
4502282,10.873,9.7769,7.1376,95.2255,97.0353,99.9735
4020195,14.3789,10.5176,5.5939,91.2678,89.3545,95.295
2009178,14.8445,10.46,8.9054,92.4091,92.3238,93.4485
2234885,11.7886,10.0924,7.8559,91.9555,91.3157,91.0292
4030218,11.0948,9.3403,6.8801,93.6401,93.0094,94.6102
4031856,11.1844,9.23,7.6629,92.2133,94.3164,93.5563
7225610,21.0839,8.7966,4.7248,94.1948,83.7406,88.9201
7053419,9.6237,8.2158,7.6345,97.543,99.6664,98.6589
2012824,23.6646,9.9373,7.8975,94.7222,90.8355,88.8403
2003495,21.6373,20.8534,8.7459,93.1417,90.992,89.6829
1507265,11.8094,10.5943,6.34,93.795,93.0462,101.8611
4309259,12.7241,10.0877,8.2144,92.9021,93.2636,89.9584
2203175,15.9402,12.2047,11.4389,95.9654,97.2461,91.0143
2202574,15.7217,12.6828,7.1941,93.9253,91.9792,89.5491
2216976,12.2353,10.6508,8.6037,92.4007,92.9549,89.854
2211458,16.3097,12.1089,10.9768,92.2752,95.5529,92.4413
2211082,19.5091,12.2521,6.9912,92.6259,88.9066,90.3633
2019530,16.3164,13.0566,9.5947,95.5368,97.122,90.4034
4079918,10.299,10.2877,9.3684,102.9169,100.8051,100.4541
4308278,26.567,9.7381,8.9571,91.6134,88.4411,88.4268
2204931,27.4863,11.4683,4.1362,89.2333,59.1925,88.7003
4022864,11.8144,8.4009,5.5483,94.3909,94.4497,94.6818
4065621,24.876,12.2573,8.4594,94.3998,91.1257,92.4004
2008235,12.2292,11.2304,6.5485,90.967,88.4856,93.243
1513144,13.7339,12.5982,7.9336,92.749,90.2634,95.0118
1507275,21.1671,9.1006,7.8329,95.0824,91.5545,94.8497
2015426,11.2069,9.9565,8.5485,91.4672,92.7193,92.3073
4024013,17.9673,10.442,6.3757,95.3589,91.4177,90.0795
4068141,16.0103,11.0512,8.6066,92.9159,93.5253,91.7705
2213496,14.742,8.7538,7.1756,94.5065,92.1315,87.8654
4337887,10.7406,9.3131,5.6521,95.4765,94.6328,93.8076
1505971,12.4549,11.7305,7.0765,93.1886,89.9932,99.9444
4022844,19.1132,9.2115,7.7463,94.7937,94.8821,93.6419
4078123,15.7283,13.1773,10.1871,90.39,91.0909,96.709
2212957,12.3264,10.8044,9.8971,90.084,90.6937,92.6779
2241401,13.2274,8.142,7.0963,91.453,92.038,89.3406
2232139,16.9029,11.9392,5.6392,89.826,89.049,89.8597
2206383,20.1209,10.4709,5.2113,90.8081,83.9646,89.9891
2207369,20.0137,12.3258,6.4182,93.4674,87.4096,90.486
2011616,11.5995,10.3115,9.6762,90.713,90.3552,91.4872
2234257,16.2607,9.9051,8.5519,97.7094,93.3619,91.1681
2208318,27.8049,14.2761,8.0896,92.6907,87.3083,93.0988
2211099,19.9614,11.5536,5.5347,90.4538,82.9741,89.9576
4309583,14.6979,9.5459,8.4988,94.343,92.565,93.0726
1520300,15.7037,12.6137,7.2399,93.8076,90.5889,98.5186
2018453,14.2716,10.6565,8.537,92.6521,92.1766,95.4335
2206826,20.9146,10.5993,6.8095,93.7206,86.3638,91.0558
2210019,17.0636,11.0589,7.0308,91.9324,89.4577,91.8631
2105860,31.0362,11.0244,4.1418,90.7089,61.2393,90.6174
4318066,17.5338,11.0819,5.949,91.5912,90.461,90.7077
7210946,14.4678,12.6754,10.4232,90.9621,94.3612,92.1927
4079071,20.2054,11.3627,10.7517,92.0951,94.964,91.5646
4322619,12.4029,11.0161,7.9802,92.7281,90.3982,93.4358
2201558,17.1281,11.3048,6.9622,93.221,91.1722,91.366
1506563,10.4331,8.3406,7.1142,94.0665,95.0774,93.3054
2240249,12.7444,8.7266,7.8066,93.5509,92.3972,89.8495
1514256,29.67,13.2286,9.1016,92.7685,84.9448,90.8244
2013938,11.5345,7.7579,4.1526,97.5813,99.1073,92.985
2018486,14.4517,10.6204,9.4763,91.6027,94.7995,93.7115
8000074,22.5394,12.994,5.7113,93.5423,86.5692,92.9705
2221521,13.1198,10.8077,8.9153,91.6052,92.0756,93.8609
4078055,20.7187,12.9798,8.6614,93.3891,95.4471,91.9075
2209216,14.9994,7.5422,6.6265,89.3734,90.5221,86.3647
2005609,16.4883,10.1037,4.8496,88.6415,83.5989,88.085
4068341,18.1987,16.3253,13.1481,94.4898,93.919,88.8749
4028758,15.4757,9.289,7.9786,92.7757,92.5618,92.2747
4338238,16.4129,11.2639,7.6823,95.3911,93.4831,91.0585
4501515,13.5032,12.2046,6.9195,93.0619,91.998,108.8092
2217712,25.1877,7.669,4.1485,92.8316,77.1352,90.2936
4063240,11.3885,10.476,9.6025,88.4019,88.1641,87.443
2009605,13.4959,8.0458,7.2478,90.833,91.5796,87.7277
1513780,18.0636,12.8686,9.0162,91.4457,93.8057,94.7003
4305745,18.2992,17.2629,11.7743,96.7438,96.8675,88.7591
1505306,27.3642,7.8098,6.0572,91.7062,81.9007,88.1771
2228113,21.634,10.3539,5.45,92.5762,86.2397,93.0232
4026884,10.6474,9.4463,6.9659,94.7408,95.8968,98.6997
4320965,18.6661,7.748,7.2531,91.1258,89.3931,88.9808
2008297,22.9653,21.462,8.6101,94.2164,89.2457,93.162
4079179,11.4646,11.3244,10.2517,105.0654,101.2983,95.7102
4077722,12.7619,11.9542,11.4856,102.2954,99.9719,99.1024
4502604,14.1459,11.1037,9.2073,93.5703,94.9132,90.2744
4066271,16.2541,13.1397,9.2671,95.115,96.7738,90.3134
4025034,12.3051,7.7871,6.6828,92.4036,91.8581,89.1669
1514914,15.9237,10.0631,6.1424,90.6533,90.3306,89.7493
2238837,15.1027,14.1131,7.9242,93.7909,92.153,91.1586
2216419,21.4824,8.4462,4.4234,92.5762,77.5676,89.7271
4060521,12.0684,10.5792,5.7865,89.845,88.2639,91.3968
4504587,10.1686,8.0074,6.702,95.2353,96.2785,93.5241
1504599,16.0386,10.2608,7.1625,92.12,92.5461,90.9408
4063130,18.7573,13.2458,11.2239,92.4149,94.8054,89.9644
2207958,13.8781,15.4102,3.9787,64.5176,73.6549,81.4012
7225187,19.2232,18.151,8.6554,91.5653,92.1919,91.1706
2216612,17.5089,14.8255,10.0614,90.503,89.7981,104.395
4024060,14.9148,13.6541,8.6697,91.0618,91.4376,97.245
4309422,15.9606,14.5952,12.9355,88.6145,91.8127,90.9269
2011255,17.583,15.2636,10.5136,91.8036,95.0389,96.5002
4026596,13.0741,11.384,5.9111,90.7849,89.1331,92.9696
2225751,13.1951,11.0805,5.8569,91.2511,89.8881,93.3419
4030297,30.5112,19.7852,5.5428,78.5125,62.8161,86.6962
4024912,10.9284,9.5622,6.9081,92.9658,93.6111,95.265
2237222,12.1227,10.3809,7.0014,93.0701,90.2555,89.6608
2205382,30.3332,13.5075,3.9706,98.1077,59.0512,94.6131
